"TARGSITEID","SITEID","SAMPLEID","HgCOMP","AREA_SQKM"
"TS0756",2007190479,2007190479001,9.6032,5000
"TS0756",2007190479,2007190479002,9.05985,5000
"TS0757",2007190265,2007190265002,7.9788,5799
"TS0757",2007190265,2007190265001,11.0835,5799
"TS0758",2007190604,2007190604001,25.3449,7282
"TS0758",2007190604,2007190604002,11.5675,7282
"TS0759",2007191254,2007191254002,9.1318,6984
"TS0759",2007190209,2007190209001,10.7859,6984
"TS0759",2007190209,2007190209002,7.4717,6984
"TS0759",2007191254,2007191254001,10.8062,6984
"TS0760",2007190063,2007190063001,32.9866,7391
"TS0760",2007190063,2007190063002,28.262,7391
"TS0761",2007191578,2007191578002,22.7907,6955
"TS0761",2007191578,2007191578001,18.4908,6955
"TS0761",2007191152,2007191152002,9.1673,6955
"TS0761",2007191152,2007191152001,6.42505,6955
"TS0762",2007190204,2007190204001,13.3541,4256
"TS0762",2007190204,2007190204002,10.9225,4256
"TS0763",2007190137,2007190137002,26.1288,4771
"TS0763",2007190137,2007190137001,22.1618,4771
"TS0764",2007190038,2007190038002,14.2017,4959
"TS0764",2007190038,2007190038001,16.459,4959
"TS0765",2007190916,2007190916001,14.9129,4393
"TS0765",2007190916,2007190916002,8.9552,4393
"TS0766",2007190905,2007190905001,22.2542,7285
"TS0766",2007190905,2007190905002,17.3749,7285
"TS0767",2007191314,2007191314001,15.9021,8235
"TS0767",2007191314,2007191314002,10.3626,8235
"TS0768",2007191002,2007191002001,11.2643,5225
"TS0768",2007191002,2007191002002,3.2205,5225
"TS0769",2007190441,2007190441002,7.0363,5831
"TS0769",2007190441,2007190441001,10.6704,5831
"TS0770",2007190119,2007190119001,10.5935,6033
"TS0770",2007190119,2007190119002,6.4,6033
"TS0771",2007191412,2007191412002,18.7641,4274
"TS0771",2007191412,2007191412001,19.2863,4274
"TS0772",2007191497,2007191497001,15.5842,7700
"TS0772",2007191497,2007191497002,10.5547,7700
"TS0773",2007190758,2007190758002,12.7009,4883
"TS0773",2007190758,2007190758001,16.9283,4883
"TS0773",2007190296,2007190296001,14.1746,4883
"TS0774",2007191567,2007191567001,31.4308,5700
"TS0774",2007191567,2007191567002,36.6119,5700
"TS0775",2007191385,2007191385001,39.5446,3701
"TS0775",2007191216,2007191216002,31.1639,3701
"TS0775",2007191385,2007191385002,37.598,3701
"TS0775",2007191216,2007191216001,28.2791,3701
"TS0776",2007190239,2007190239001,21.3391,5969
"TS0777",2007190684,2007190684002,31.8186,7545
"TS0777",2007190684,2007190684001,25.2065,7545
"TS0778",2007190910,2007190910001,16.4035,6511
"TS0778",2007190910,2007190910002,20.2219,6511
"TS0779",2007190852,2007190852001,11.4859,9573
"TS0779",2007190852,2007190852002,9.8489,9573
"TS0780",2007190826,2007190826002,38.4954,8817
"TS0780",2007190826,2007190826001,20.216,8817
"TS0781",2007190724,2007190724001,7.782,8160
"TS0781",2007190724,2007190724002,5.0511,8160
"TS0782",2007190562,2007190562002,8.1214,7624
"TS0782",2007190562,2007190562001,12.03835,7624
"TS0783",2007190487,2007190487002,8.5446,6743
"TS0783",2007190487,2007190487001,8.8512,6743
"TS0784",2007190655,2007190655002,14.0134,9220
"TS0784",2007190655,2007190655001,18.30105,9220
"TS0785",2007190727,2007190727001,31.0942,5567
"TS0785",2007190727,2007190727002,25.4697,5567
"TS0786",2007190347,2007190347001,8.237,5513
"TS0786",2007190347,2007190347002,6.8944,5513
"TS0787",2007190428,2007190428001,22.9669,5637
"TS0787",2007190428,2007190428002,10.85065,5637
"TS0788",2007190123,2007190123002,21.2387,3710
"TS0789",2007190081,2007190081001,17.1301,5668
"TS0789",2007190081,2007190081002,16.3574,5668
"TS0790",2007191112,2007191112001,11.8509,7701
"TS0790",2007191112,2007191112002,5.089,7701
"TS0791",2007190946,2007190946002,14.5508,6014
"TS0791",2007190946,2007190946001,5.0154,6014
"TS0792",2007191358,2007191358001,35.25845,6742
"TS0792",2007191358,2007191358002,12.6365,6742
"TS0793",2007190150,2007190150001,10.4248,5518
"TS0793",2007190150,2007190150002,7.3421,5518
"TS0794",2007190891,2007190891002,13.259,4974
"TS0794",2007190891,2007190891001,27.6541,4974
"TS0795",2007190985,2007190985002,15.7407,4665
"TS0795",2007190985,2007190985001,21.7562,4665
"TS0796",2007191592,2007191592002,11.2908,7509
"TS0796",2007190986,2007190986002,3.5514,7509
"TS0796",2007191592,2007191592001,9.5797,7509
"TS0797",2007191425,2007191425002,13.54186667,8462
"TS0797",2007191425,2007191425001,11.1611,8462
"TS0798",2007190390,2007190390001,13.4176,8675
"TS0798",2007190390,2007190390002,14.7997,8675
"TS0799",2007190233,2007190233001,12.3871,5630
"TS0799",2007190233,2007190233002,7.31205,5630
"TS0800",2007190373,2007190373002,11.0736,7640
"TS0800",2007190373,2007190373001,7.3419,7640
"TS0801",2007191077,2007191077001,10.3083,5053
"TS0801",2007191077,2007191077002,15.0677,5053
"TS0802",2007191175,2007191175001,23.7364,7359
"TS0802",2007191175,2007191175002,20.2287,7359
"TS0803",2007190146,2007190146001,6.8137,6983
"TS0803",2007190146,2007190146002,5.72455,6983
"TS0804",2007190509,2007190509002,6.0606,5109
"TS0804",2007190509,2007190509001,2.3636,5109
"TS0805",2007190269,2007190269002,21.8112,7327
"TS0805",2007190269,2007190269001,28.9029,7327
"TS0806",2007191406,2007191406002,7.08775,4506
"TS0806",2007191406,2007191406001,9.5053,4506
"TS0807",2007190833,2007190833001,5.4734,7099
"TS0807",2007190833,2007190833002,8.3066,7099
"TS0808",2007190448,2007190448002,5.66945,4390
"TS0808",2007190448,2007190448001,7.435,4390
"TS0809",2007190384,2007190384001,16.1494,6378
"TS0809",2007190384,2007190384002,22.623,6378
"TS0810",2007190756,2007190756002,37.6529,6430
"TS0810",2007190756,2007190756001,36.1415,6430
"TS0811",2007191486,2007191486001,9.0766,4545
"TS0811",2007191486,2007191486002,9.3735,4545
"TS0811",2007191264,2007191264001,5.8079,4545
"TS0811",2007191264,2007191264002,11.8327,4545
"TS0812",2007191399,2007191399002,35.0996,6844
"TS0812",2007191399,2007191399001,37.59,6844
"TS0813",2007190559,2007190559002,4.1477,5374
"TS0813",2007190559,2007190559001,2.0879,5374
"TS0814",2007190363,2007190363002,4.4038,4197
"TS0814",2007190363,2007190363001,10.4132,4197
"TS0815",2007190757,2007190757002,3.95445,7107
"TS0815",2007190757,2007190757001,3.2759,7107
"TS0816",2007190747,2007190747001,41.8443,6708
"TS0816",2007190212,2007190212001,23.751,6708
"TS0816",2007190212,2007190212002,18.8486,6708
"TS0817",2007190931,2007190931002,22.8916,5309
"TS0817",2007190931,2007190931001,28.127,5309
"TS0818",2007191526,2007191526001,11.2635,5710
"TS0818",2007191526,2007191526002,11.8956,5710
"TS0820",2007190084,2007190084001,4.3445,5000
"TS0820",2007190084,2007190084002,5.73445,5000
"TS0821",2007190948,2007190948002,3.2106,5371
"TS0821",2007190948,2007190948001,5.923,5371
"TS0822",2007191471,2007191471002,7.7864,8410
"TS0822",2007191471,2007191471001,5.5692,8410
"TS0823",2007191344,2007191344002,6.0434,5914
"TS0823",2007191344,2007191344001,19.6131,5914
"TS0824",2007190673,2007190673001,11.6068,8560
"TS0825",2007190857,2007190857001,19.72965,4309
"TS0825",2007190857,2007190857002,10.3281,4309
"TS0826",2007190754,2007190754001,7.5723,4137
"TS0826",2007190754,2007190754002,5.3945,4137
"TS0827",2007190283,2007190283001,30.4854,4702
"TS0827",2007190283,2007190283002,38.228,4702
"TS0828",2007191313,2007191313001,35.323,5713
"TS0828",2007191313,2007191313002,17.3624,5713
"TS0829",2007190601,2007190601001,11.1229,5646
"TS0829",2007190601,2007190601002,7.3586,5646
"TS0830",2007190950,2007190950001,36.6606,5539
"TS0831",2007190738,2007190738001,12.5683,5924
"TS0831",2007190738,2007190738002,10.185,5924
"TS0832",2007190184,2007190184001,10.59775,5696
"TS0832",2007190184,2007190184002,3.4623,5696
"TS0833",2007191452,2007191452002,4.2442,4717
"TS0833",2007191452,2007191452001,14.0841,4717
"TS0834",2007190132,2007190132002,6.6337,5282
"TS0834",2007190132,2007190132001,8.1143,5282
"TS0835",2007190242,2007190242002,7.47,7157
"TS0835",2007190242,2007190242001,2.7325,7157
"TS0836",2007191103,2007191103002,25.0841,6207
"TS0836",2007191103,2007191103001,28.5154,6207
"TS0837",2007190505,2007190505001,1.8758,7540
"TS0837",2007190505,2007190505002,2.67995,7540
"TS0838",2007190578,2007190578002,19.2804,6336
"TS0838",2007190578,2007190578001,31.2751,6336
"TS0839",2007191453,2007191453001,21.86405,5661
"TS0839",2007191453,2007191453002,14.468,5661
"TS0840",2007191084,2007191084002,2.306,4077
"TS0840",2007191084,2007191084001,19.5639,4077
"TS0841",2007190996,2007190996002,4.44,5034
"TS0841",2007190996,2007190996001,14.5395,5034
"TS0842",2007190666,2007190666002,5.7166,7613
"TS0842",2007190666,2007190666001,10.4224,7613
"TS0843",2007191201,2007191201001,17.4376,4005
"TS0843",2007191201,2007191201002,41.8036,4005
"TS0844",2007190848,2007190848002,5.485,3574
"TS0844",2007190848,2007190848001,4.5423,3574
"TS0845",2007190033,2007190033002,4.3804,4912
"TS0845",2007190033,2007190033001,15.3827,4912
"TS0846",2007190165,2007190165002,11.27575,8598
"TS0846",2007190165,2007190165001,7.1632,8598
"TS0847",2007190909,2007190909001,12.4744,6783
"TS0847",2007190536,2007190536001,12.3601,6783
"TS0847",2007190909,2007190909002,13.2326,6783
"TS0848",2007190183,2007190183001,4.18255,5487
"TS0848",2007190471,2007190471002,1.4808,5487
"TS0848",2007190471,2007190471001,5.2833,5487
"TS0848",2007190183,2007190183002,4.5869,5487
"TS0849",2007190379,2007190379001,26.1286,7982
"TS0849",2007190379,2007190379002,21.388,7982
"TS0850",2007190215,2007190215001,8.67125,5964
"TS0850",2007190215,2007190215002,5.3507,5964
"TS0851",2007191323,2007191323002,7.503,9363
"TS0851",2007191323,2007191323001,10.1102,9363
"TS0852",2007191346,2007191346001,9.7597,6337
"TS0852",2007191429,2007191429002,6.9104,6337
"TS0852",2007191346,2007191346002,6.772,6337
"TS0852",2007191429,2007191429001,13.6899,6337
"TS0853",2007191262,2007191262002,40.7253,7108
"TS0853",2007191262,2007191262001,51.16975,7108
"TS0854",2007190442,2007190442002,4.0449,9300
"TS0854",2007190442,2007190442001,10.4107,9300
"TS0855",2007190094,2007190094002,8.5398,6537
"TS0855",2007190094,2007190094001,5.6205,6537
"TS0856",2007190013,2007190013001,10.8813,5456
"TS0856",2007190013,2007190013002,11.36,5456
"TS0857",2007190770,2007190770001,8.6541,5380
"TS0857",2007190770,2007190770002,5.9964,5380
"TS0858",2007190514,2007190514001,8.8249,2036
"TS0858",2007190514,2007190514002,29.7618,2036
"TS0859",2007191223,2007191223001,76.2538,2958
"TS0859",2007191223,2007191223002,26.5403,2958
"TS0860",2007190519,2007190519002,29.2054,1512
"TS0860",2007190519,2007190519001,32.4432,1512
"TS0861",2007190941,2007190941002,4.78165,3134
"TS0861",2007190941,2007190941001,13.5259,3134
"TS0862",2007190792,2007190792002,22.0763,1774
"TS0862",2007190792,2007190792001,13.62805,1774
"TS0864",2007190568,2007190568002,33.8881,1532
"TS0864",2007190568,2007190568001,56.6754,1532
"TS0864",2007190154,2007190154002,105.4174,1532
"TS0864",2007190154,2007190154001,91.0501,1532
"TS0865",2007190343,2007190343002,14.8764,2075
"TS0865",2007190343,2007190343001,26.7956,2075
"TS0866",2007190001,2007190001001,21.9551,1305
"TS0866",2007190001,2007190001002,15.8921,1305
"TS0867",2007191586,2007191586002,25.2803,1332
"TS0867",2007191586,2007191586001,48.6231,1332
"TS0868",2007191147,2007191147001,23.9999,3017
"TS0868",2007191147,2007191147002,27.9439,3017
"TS0869",2007190002,2007190002002,11.9989,NA
"TS0870",2007190170,2007190170002,5.2139,5675
"TS0870",2007190170,2007190170001,18.6005,5675
"TS0871",2007190686,2007190686001,15.781,6680
"TS0871",2007191430,2007191430001,14.2905,6680
"TS0871",2007191430,2007191430002,40.562,6680
"TS0871",2007190686,2007190686002,22.9829,6680
"TS0872",2007191431,2007191431001,14.0321,4799
"TS0872",2007191431,2007191431002,11.8538,4799
"TS0873",2007191102,2007191102001,11.64205,5414
"TS0873",2007191102,2007191102002,6.2969,5414
"TS0874",2007191515,2007191515002,11.7017,1312
"TS0874",2007191515,2007191515001,20.7793,1312
"TS0875",2007190252,2007190252001,26.4726,1358
"TS0875",2007190252,2007190252002,10.8943,1358
"TS0876",2007190635,2007190635002,9.1848,1833
"TS0876",2007190635,2007190635001,12.9411,1833
"TS0877",2007190667,2007190667001,6.64145,3821
"TS0877",2007190667,2007190667002,16.0322,3821
"TS0878",2007191585,2007191585001,14.5818,4207
"TS0878",2007191585,2007191585002,12.8186,4207
"TS0879",2007191428,2007191428002,11.3049,2528
"TS0879",2007191428,2007191428001,20.2017,2528
"TS0880",2007190998,2007190998002,3.3109,1431
"TS0880",2007190998,2007190998001,4.7092,1431
"TS0881",2007191227,2007191227001,8.1181,5389
"TS0881",2007191227,2007191227002,2.3275,5389
"TS0882",2007190318,2007190318002,13.6599,4889
"TS0882",2007190318,2007190318001,14.2891,4889
"TS0883",2007190433,2007190433001,24.7782,8162
"TS0883",2007190433,2007190433002,17.35135,8162
"TS0884",2007190518,2007190518002,4.291,6072
"TS0884",2007190518,2007190518001,4.2687,6072
"TS0885",2007190930,2007190930002,8.411,4297
"TS0885",2007190930,2007190930001,7.5725,4297
"TS0887",2007191142,2007191142001,22.1449,5823
"TS0887",2007191142,2007191142002,12.5585,5823
"TS0888",2007191345,2007191345001,20.16505,6425
"TS0888",2007191345,2007191345002,10.24385,6425
"TS0889",2007191582,2007191582001,47.97465,1334
"TS0890",2007191383,2007191383001,52.26315,6510
"TS0891",2007190307,2007190307002,14.4886,4335
"TS0891",2007190307,2007190307001,20.6038,4335
"TS0892",2007190374,2007190374002,4.30125,5504
"TS0892",2007190374,2007190374001,11.0106,5504
"TS0893",2007190647,2007190647002,4.8633,6813
"TS0893",2007191525,2007191525002,12.10855,6813
"TS0893",2007190647,2007190647001,7.254,6813
"TS0893",2007191525,2007191525001,16.9223,6813
"TS0894",2007191537,2007191537002,9.9135,6732
"TS0894",2007190990,2007190990001,27.2856,6732
"TS0894",2007191537,2007191537001,25.9066,6732
"TS0894",2007190990,2007190990002,7.125,6732
"TS0895",2007190708,2007190708002,36.655,5682
"TS0895",2007190708,2007190708001,24.7826,5682
"TS0896",2007190544,2007190544001,12.5904,1527
"TS0896",2007190544,2007190544002,11.5883,1527
"TS0897",2007190831,2007190831002,13.4785,2777
"TS0897",2007190831,2007190831001,14.0866,2777
"TS0898",2007191069,2007191069001,21.2314,2592
"TS0898",2007191069,2007191069002,7.2131,2592
"TS0899",2007190789,2007190789001,9.5659,7347
"TS0899",2007190789,2007190789002,18.9549,7347
"TS0900",2007190438,2007190438002,16.9916,2235
"TS0900",2007190438,2007190438001,29.4939,2235
"TS0901",2007190453,2007190453001,18.7997,5275
"TS0901",2007190453,2007190453002,12.5635,5275
"TS0902",2007191446,2007191446002,16.5291,1896
"TS0902",2007191446,2007191446001,18.1272,1896
"TS0904",2007190764,2007190764001,24.773,3105
"TS0904",2007190764,2007190764002,54.1117,3105
"TS0905",2007190821,2007190821002,4.2877,6804
"TS0905",2007190821,2007190821001,14.68415,6804
"TS0906",2007190925,2007190925001,39.9964,2617
"TS0906",2007190925,2007190925002,7.3052,2617
"TS0907",2007190772,2007190772001,12.31135,3104
"TS0907",2007190772,2007190772002,14.5397,3104
"TS0908",2007190322,2007190322001,10.4141,4682
"TS0908",2007190322,2007190322002,9.3253,4682
"TS0909",2007190572,2007190572002,35.786,5497
"TS0909",2007190572,2007190572001,33.0454,5497
"TS0910",2007190392,2007190392001,11.0671,2633
"TS0910",2007190392,2007190392002,9.844,2633
"TS0911",2007190211,2007190211002,4.1611,4472
"TS0911",2007190211,2007190211001,4.8808,4472
"TS0912",2007191519,2007191519001,11.7908,3427
"TS0913",2007190348,2007190348002,8.8244,4442
"TS0913",2007190348,2007190348001,8.3984,4442
"TS0914",2007190767,2007190767001,34.7483,6239
"TS0914",2007190767,2007190767002,10.2567,6239
"TS0915",2007191536,2007191536001,12.0345,5836
"TS0915",2007191536,2007191536002,10.9131,5836
"TS0916",2007190367,2007190367002,8.7507,1534
"TS0916",2007190367,2007190367001,10.2801,1534
"TS0917",2007191439,2007191439001,18.5287,2026
"TS0917",2007191439,2007191439002,14.21,2026
"TS0918",2007190712,2007190712001,12.3722,2573
"TS0918",2007190712,2007190712002,6.1865,2573
"TS0919",2007190103,2007190103002,16.3226,5651
"TS0920",2007191001,2007191001002,47.1147,1559
"TS0920",2007191001,2007191001001,57.1471,1559
"TS0921",2007190583,2007190583001,9.8962,4774
"TS0921",2007190583,2007190583002,20.1355,4774
"TS0922",2007191078,2007191078002,6.2124,5360
"TS0922",2007191078,2007191078001,6.5098,5360
"TS0923",2007190413,2007190413002,6.1627,6292
"TS0923",2007190413,2007190413001,10.3347,6292
"TS0924",2007190858,2007190858002,9.681,4892
"TS0924",2007190858,2007190858001,14.65,4892
"TS0925",2007191490,2007191490001,17.8726,6366
"TS0925",2007191490,2007191490002,10.0878,6366
"TS0926",2007190511,2007190511001,15.8206,5941
"TS0926",2007190511,2007190511002,10.8836,5941
"TS0927",2007190458,2007190458001,12.9661,6342
"TS0927",2007190774,2007190774001,9.992,6342
"TS0927",2007190458,2007190458002,9.4899,6342
"TS0927",2007190774,2007190774002,6.6932,6342
"TS0928",2007190261,2007190261002,11.5525,5098
"TS0928",2007190261,2007190261001,12.0656,5098
"TS0929",2007191019,2007191019002,7.4926,5720
"TS0929",2007191019,2007191019001,6.3127,5720
"TS0930",2007190550,2007190550001,28.8989,8952
"TS0930",2007190550,2007190550002,57.47965,8952
"TS0931",2007191311,2007191311002,8.9313,6179
"TS0931",2007191311,2007191311001,10.4663,6179
"TS0932",2007190463,2007190463001,12.4264,6478
"TS0932",2007190463,2007190463002,12.5929,6478
"TS0933",2007191548,2007191548002,11.0027,5292
"TS0933",2007191548,2007191548001,22.3457,5292
"TS0934",2007191236,2007191236002,16.82745,6696
"TS0934",2007191236,2007191236001,14.7077,6696
"TS0934",2007190548,2007190548002,16.3442,6696
"TS0934",2007190548,2007190548001,14.0046,6696
"TS0935",2007190921,2007190921001,15.7855,5239
"TS0935",2007190921,2007190921002,9.5524,5239
"TS0936",2007190558,2007190558002,13.8752,1400
"TS0936",2007190558,2007190558001,8.1296,1400
"TS0937",2007191123,2007191123002,7.0462,5430
"TS0937",2007191123,2007191123001,16.0111,5430
"TS0938",2007191531,2007191531002,14.41805,5923
"TS0938",2007191531,2007191531001,25.6998,5923
"TS0940",2007191136,2007191136001,11.8056,5845
"TS0940",2007191136,2007191136002,10.91375,5845
"TS0941",2007191169,2007191169002,13.9957,6499
"TS0941",2007191169,2007191169001,19.8162,6499
"TS0942",2007190065,2007190065002,11.124,6243
"TS0942",2007190065,2007190065001,14.1095,6243
"TS0943",2007190665,2007190665001,25.2046,7355
"TS0944",2007191443,2007191443002,9.32305,6552
"TS0944",2007191443,2007191443001,11.9319,6552
"TS0945",2007190542,2007190542001,12.27,4303
"TS0945",2007190542,2007190542002,8.4789,4303
"TS0946",2007190591,2007190591001,10.974,5362
"TS0946",2007190591,2007190591002,9.0092,5362
"TS0947",2007190816,2007190816001,9.1668,7283
"TS0947",2007190816,2007190816002,7.8259,7283
"TS0948",2007190113,2007190113002,21.2678,7512
"TS0948",2007190113,2007190113001,12.2271,7512
"TS0949",2007190919,2007190919001,14.24,2081
"TS0950",2007190584,2007190584001,556.00065,6405
"TS0951",2007191005,2007191005002,6.64475,2391
"TS0951",2007191005,2007191005001,10.5931,2391
"TS0952",2007191101,2007191101002,7.3105,5708
"TS0952",2007191101,2007191101001,11.605,5708
"TS0953",2007190958,2007190958002,4.9145,1374
"TS0953",2007190958,2007190958001,17.4228,1374
"TS0954",2007190830,2007190830002,7.4769,5180
"TS0954",2007190830,2007190830001,9.9375,5180
"TS0955",2007190842,2007190842002,8.6192,7861
"TS0955",2007190842,2007190842001,12.0614,7861
"TS0956",2007191484,2007191484002,14.8473,4004
"TS0956",2007191484,2007191484001,14.6135,4004
"TS0957",2007190681,2007190681002,8.89,6095
"TS0958",2007191178,2007191178002,10.1349,6702
"TS0958",2007191178,2007191178001,11.5894,6702
"TS0959",2007191354,2007191354002,17.7275,4535
"TS0959",2007191354,2007191354001,8.4445,4535
"TS0960",2007191190,2007191190001,13.3878,1144
"TS0960",2007191190,2007191190002,9.6425,1144
"TS0961",2007190125,2007190125001,11.4948,6556
"TS0961",2007191532,2007191532002,9.0712,6556
"TS0961",2007190125,2007190125002,5.7819,6556
"TS0961",2007191532,2007191532001,10.1748,6556
"TS0962",2007190979,2007190979002,6.5603,4008
"TS0962",2007190979,2007190979001,10.0354,4008
"TS0963",2007191364,2007191364001,8.616,7449
"TS0963",2007191364,2007191364002,5.31875,7449
"TS0964",2007190455,2007190455002,9.1196,7021
"TS0964",2007190455,2007190455001,8.7746,7021
"TS0965",2007191243,2007191243001,7.4471,4015
"TS0966",2007190087,2007190087002,13.9415,1575
"TS0966",2007190087,2007190087001,20.2787,1575
"TS0967",2007190041,2007190041002,8.1869,7344
"TS0967",2007190041,2007190041001,15.2878,7344
"TS0968",2007190035,2007190035002,9.3952,4912
"TS0968",2007190876,2007190876002,11.7573,4912
"TS0968",2007190035,2007190035001,9.2107,4912
"TS0968",2007190876,2007190876001,12.4311,4912
"TS0969",2007190703,2007190703002,7.4255,5721
"TS0969",2007190703,2007190703001,6.2849,5721
"TS0969",2007190531,2007190531001,7.376,5721
"TS0970",2007190445,2007190445002,9.6813,6005
"TS0970",2007190445,2007190445001,11.87,6005
"TS0971",2007191011,2007191011001,11.6338,6234
"TS0971",2007191011,2007191011002,9.941,6234
"TS0972",2007190205,2007190205002,10.9441,6327
"TS0972",2007190205,2007190205001,12.8247,6327
"TS0973",2007191204,2007191204001,15.8911,5773
"TS0973",2007191204,2007191204002,14.7076,5773
"TS0974",2007190496,2007190496001,14.274,5187
"TS0974",2007190496,2007190496002,24.1278,5187
"TS0975",2007190138,2007190138002,5.801,6830
"TS0975",2007190138,2007190138001,10.4562,6830
"TS0976",2007191214,2007191214002,10.0628,4800
"TS0976",2007191214,2007191214001,12.3976,4800
"TS0976",2007190825,2007190825001,5.5449,4800
"TS0976",2007190825,2007190825002,7.6273,4800
"TS0977",2007190264,2007190264002,9.475205618,9116
"TS0977",2007190264,2007190264001,9.9223,9116
"TS0978",2007190564,2007190564002,6.03545,6893
"TS0978",2007190564,2007190564001,5.4797,6893
"TS0979",2007190679,2007190679001,23.4244,2048
"TS0980",2007190494,2007190494001,15.67625,8047
"TS0980",2007190494,2007190494002,11.5726,8047
"TS0981",2007190406,2007190406001,16.15955,5221
"TS0981",2007190406,2007190406002,17.9274,5221
"TS0982",2007190069,2007190069001,16.2003,2678
"TS0982",2007190069,2007190069002,19.6463,2678
"TS0983",2007190654,2007190654001,7.3855,7450
"TS0983",2007190654,2007190654002,5.7317,7450
"TS0984",2007191520,2007191520001,11.1105,5878
"TS0984",2007191520,2007191520002,15.0673,5878
"TS0985",2007191238,2007191238001,7.7299,5723
"TS0985",2007191238,2007191238002,5.258,5723
"TS0988",2007190606,2007190606001,15.4733,5569
"TS0989",2007191588,2007191588002,10.5602,4839
"TS0989",2007191588,2007191588001,17.0549,4839
"TS0990",2007190382,2007190382002,4.17,4863
"TS0990",2007190382,2007190382001,3.1708,4863
"TS0991",2007191447,2007191447001,20.5327,7238
"TS0991",2007191447,2007191447002,12.1354,7238
"TS0992",2007191414,2007191414002,8.1644,7149
"TS0992",2007191414,2007191414001,7.0239,7149
"TS0993",2007190783,2007190783001,17.038,8238
"TS0993",2007190783,2007190783002,18.5482,8238
"TS0994",2007190912,2007190912002,13.712,6587
"TS0994",2007190912,2007190912001,26.5467,6587
"TS0995",2007190791,2007190791001,6.7567,4706
"TS0995",2007190791,2007190791002,25.4171,4706
"TS0996",2007190585,2007190585002,9.4703,6513
"TS0997",2007190025,2007190025002,8.1163,1734
"TS0997",2007190025,2007190025001,11.7242,1734
"TS0998",2007191087,2007191087001,19.9455,7424
"TS0998",2007191087,2007191087002,37.3373,7424
"TS0999",2007190841,2007190841001,7.6913,5330
"TS0999",2007190841,2007190841002,1.6286,5330
"TS1000",2007190737,2007190737002,8.6146,5025
"TS1000",2007190737,2007190737001,15.5757,5025
"TS1001",2007191577,2007191577002,6.60925,4455
"TS1001",2007191577,2007191577001,9.6468,4455
"TS1002",2007190732,2007190732002,26.4866,4344
"TS1002",2007190732,2007190732001,15.69235,4344
"TS1002",2007191450,2007191450001,22.9494,4344
"TS1002",2007191450,2007191450002,18.8029,4344
"TS1004",2007190527,2007190527002,9.0694,6023
"TS1004",2007190527,2007190527001,20.0265,6023
"TS1004",2007190609,2007190609001,13.7761,6023
"TS1005",2007191570,2007191570001,18.7018,6031
"TS1005",2007191570,2007191570002,13.1084,6031
"TS1006",2007190089,2007190089002,14.185,7813
"TS1006",2007190089,2007190089001,19.4235,7813
"TS1007",2007190503,2007190503001,11.7676,7163
"TS1007",2007190503,2007190503002,9.5615,7163
"TS1008",2007190843,2007190843002,16.7975,1889
"TS1008",2007190843,2007190843001,24.5169,1889
"TS1009",2007191416,2007191416002,31.5651,6485
"TS1009",2007191416,2007191416001,18.66786667,6485
"TS1009",2007190383,2007190383002,13.7049,6485
"TS1009",2007190383,2007190383001,13.2075,6485
"TS1010",2007190689,2007190689002,13.2584,2149
"TS1010",2007190689,2007190689001,20.2245,2149
"TS1011",2007191350,2007191350001,13.4238,6051
"TS1011",2007191350,2007191350002,9.969,6051
"TS1012",2007190811,2007190811001,8.9939,4017
"TS1012",2007190811,2007190811002,7.81895,4017
"TS1013",2007190344,2007190344001,7.5197,4645
"TS1013",2007190344,2007190344002,6.7005,4645
"TS1014",2007191449,2007191449001,19.5037,7387
"TS1014",2007191449,2007191449002,27.9255,7387
"TS1015",2007190624,2007190624002,9.87,4972
"TS1015",2007190624,2007190624001,13.5803,4972
"TS1016",2007191255,2007191255002,6.8956,6291
"TS1016",2007191255,2007191255001,9.3259,6291
"TS1017",2007191426,2007191426001,24.4068,1166
"TS1017",2007191426,2007191426002,17.1375,1166
"TS1018",2007190023,2007190023001,7.88445,4525
"TS1018",2007190023,2007190023002,3.9435,4525
"TS1019",2007190642,2007190642002,6.6741,5055
"TS1020",2007191098,2007191098001,39.4011,5577
"TS1020",2007191098,2007191098002,21.0514,5577
"TS1021",2007190435,2007190435002,19.1048,6076
"TS1021",2007190435,2007190435001,24.5422,6076
"TS1022",2007190012,2007190012002,7.2814,4340
"TS1022",2007190012,2007190012001,11.3496,4340
"TS1023",2007191187,2007191187001,29.2259,5242
"TS1023",2007191187,2007191187002,26.3841,5242
"TS1024",2007190506,2007190506002,10.7525,7374
"TS1024",2007190631,2007190631002,6.2906,7374
"TS1024",2007190506,2007190506001,7.5767,7374
"TS1025",2007191463,2007191463001,10.0487,6234
"TS1025",2007191463,2007191463002,8.7316,6234
"TS1026",2007191514,2007191514002,21.4221,6515
"TS1026",2007191514,2007191514001,36.0898,6515
"TS1027",2007190117,2007190117002,7.6828,5710
"TS1027",2007190117,2007190117001,7.5184,5710
"TS1028",2007191119,2007191119001,16.769,6678
"TS1028",2007190508,2007190508002,9.9139,6678
"TS1028",2007190508,2007190508001,19.21765,6678
"TS1028",2007191119,2007191119002,525.2754,6678
"TS1029",2007191197,2007191197002,11.8414,5959
"TS1029",2007191197,2007191197001,17.67,5959
"TS1030",2007190044,2007190044001,4.9591,5073
"TS1030",2007190044,2007190044002,6.3247,5073
"TS1031",2007191551,2007191551002,18.79005,4987
